group,participant,date,practice.thisTrialN,implicatures.thisTrialN,id,condition,scale_type,scale_term,respSI_RT.rt,respSI_RT.implicature,respSI_RT.corr,lexTALE.thisTrialN,word,status,respLDT.corr,respLDT.rt
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,41.0,37,filler-false,,fou/dangereux,2.950199999988115,,1.0,,,,,
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,42.0,40,filler-false,,cher/ennuyeuse,2.677400000006002,,1.0,,,,,
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,43.0,41,filler-false,,doux/fin,5.8813000000118905,,1.0,,,,,
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,,,,,
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,0.0,pinceau,word,0.0,3.283999999999992
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,1.0,abêtir,word,1.0,1.2138000000119291
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,2.0,caddie,word,0.0,1.419499999999971
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,3.0,oeuiller,nonword,1.0,1.30959999999402
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,4.0,écouce,nonword,0.0,3.264299999982086
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,5.0,raplaner,nonword,1.0,0.9182000000178611
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,6.0,cloche,word,1.0,1.211999999999989
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,7.0,pourcine,nonword,1.0,2.408000000000015
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,8.0,jamain,nonword,0.0,0.872500000000002
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,9.0,église,word,1.0,2.299099999994041
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,10.0,escroc,word,0.0,0.9647000000178991
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,11.0,mignon,word,1.0,0.7394000000059571
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,12.0,joueux,nonword,0.0,1.97389999997614
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,13.0,bouilloire,word,1.0,1.901099999994016
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,14.0,rejoute,nonword,0.0,1.023899999976151
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,15.0,cadenas,word,0.0,0.80370000001784
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,16.0,inciter,word,1.0,0.9417000000178741
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,17.0,peigne,word,1.0,0.942000000000007
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,18.0,salière,word,1.0,0.9354999999999901
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,19.0,citrouille,word,0.0,1.51109999999403
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,20.0,indicible,word,1.0,1.401900000005923
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,21.0,hache,word,0.0,2.053999999999973
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,22.0,écureuil,word,0.0,2.582799999982114
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,23.0,occire,word,0.0,2.649900000005914
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,24.0,nouer,word,0.0,1.359200000017892
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,25.0,crayon,word,1.0,0.7228000000119431
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,26.0,dauphin,word,1.0,3.012400000005925
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,27.0,procoreux,nonword,1.0,1.5826999999881082
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,28.0,metter,nonword,0.0,1.54649999999998
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,29.0,sentuelle,nonword,0.0,1.8153999999761932
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,30.0,détume,nonword,1.0,1.0232999999821
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,31.0,semonce,word,0.0,1.028400000005945
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,32.0,infâme,word,0.0,1.426099999994051
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,33.0,chameau,word,1.0,0.8874000000059251
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,34.0,fosse,word,0.0,2.459799999982124
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,35.0,panier,word,1.0,0.6717000000178921
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,36.0,marteau,word,1.0,3.750199999988069
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,37.0,vicelard,word,0.0,0.826199999988091
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,38.0,fascine,word,1.0,0.8730000000000471
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,39.0,fouet,word,0.0,0.8286999999880891
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,40.0,soumon,nonword,0.0,1.274699999988058
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,41.0,esquif,word,0.0,0.8659999999999851
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,42.0,retruire,nonword,0.0,0.8897999999821301
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,43.0,œillet,word,1.0,1.497299999982146
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,44.0,balai,word,0.0,0.75999999999999
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,45.0,osseaux,nonword,0.0,1.949000000000012
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,46.0,cintre,word,0.0,1.220000000000027
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,47.0,alourdir,word,1.0,1.7165000000000532
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,48.0,robinet,word,1.0,0.8008000000119181
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,49.0,lézard,word,0.0,0.969599999993988
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,50.0,capeline,word,0.0,0.927799999982141
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,51.0,éventail,word,1.0,4.475099999994029
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,52.0,honteur,nonword,0.0,1.222099999994043
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,53.0,amadouer,word,0.0,1.360500000000001
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,54.0,cessure,nonword,0.0,1.119199999988097
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,55.0,tanin,word,0.0,1.24059999999406
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,56.0,canoter,word,0.0,0.9914000000059671
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,57.0,endifier,nonword,1.0,0.994800000011935
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,58.0,cerveler,nonword,1.0,1.593199999988087
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,59.0,parchance,nonword,1.0,2.127900000005922
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,60.0,plaiser,nonword,0.0,0.528999999999996
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,61.0,agire,nonword,0.0,0.689400000005946
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,62.0,prioche,nonword,1.0,0.7987000000179021
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,63.0,réporce,nonword,1.0,1.2376999999880811
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,64.0,bouton,word,1.0,0.627200000017865
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,65.0,parir,nonword,0.0,0.8458000000119341
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,66.0,mappemonde,word,0.0,0.925099999994017
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,67.0,treillage,word,0.0,0.8365
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,68.0,gloque,nonword,1.0,0.926799999982108
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,69.0,lanière,word,0.0,0.8747000000178671
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,70.0,fourmi,word,0.0,1.983399999976086
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,71.0,orgueil,word,0.0,1.62390000000596
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,72.0,ennemi,word,0.0,1.7350999999939631
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,73.0,sacher,nonword,0.0,0.6616000000238951
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,74.0,poisson,word,1.0,0.7032999999821641
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,75.0,cheveux,word,1.0,0.6426000000238901
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,76.0,pouce,word,1.0,0.7343000000118991
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,77.0,racaille,word,0.0,0.7445999999939651
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,78.0,clouer,word,0.0,0.928200000017909
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,79.0,huif,nonword,1.0,0.752400000005991
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,80.0,amorce,word,1.0,1.266099999994026
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,81.0,remporter,word,1.0,0.791300000011915
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,82.0,boutard,nonword,0.0,0.84590000000594
learner,R_8g1MyLmFRFxM3oD,2025-04-23_12h40.07.926,,,,,,,,,,83.0,fenêtre,word,1.0,0.8119000000059481
