group,participant,date,practice.thisTrialN,implicatures.thisTrialN,id,condition,scale_type,scale_term,respSI_RT.rt,respSI_RT.implicature,respSI_RT.corr,lexTALE.thisTrialN,word,status,respLDT.corr,respLDT.rt
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,30.0,parchance,nonword,1.0,4.678299999999808
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,31.0,cheveux,word,1.0,1.359499999999911
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,32.0,endifier,nonword,0.0,1.360500000000001
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,33.0,rejoute,nonword,0.0,3.082200000000171
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,34.0,cloche,word,0.0,1.6918000000007392
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,35.0,lanière,word,1.0,1.721499999999991
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,36.0,hache,word,1.0,2.69829999999979
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,37.0,soumon,nonword,1.0,1.482100000000628
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,38.0,écureuil,word,1.0,1.379999999999995
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,39.0,dauphin,word,1.0,1.550299999999765
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,40.0,balai,word,0.0,1.475600000000554
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,41.0,honteur,nonword,0.0,1.338299999999776
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,42.0,salière,word,1.0,1.274400000000355
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,43.0,occire,word,0.0,2.081299999999828
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,44.0,panier,word,1.0,1.375799999999799
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,45.0,pouce,word,1.0,1.5405999999995852
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,46.0,abêtir,word,1.0,1.277700000000209
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,47.0,orgueil,word,1.0,1.214099999999689
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,48.0,huif,nonword,0.0,1.577499999999986
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,49.0,marteau,word,1.0,1.227799999999774
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,50.0,canoter,word,1.0,1.161299999999869
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,51.0,poisson,word,1.0,0.811299999999846
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,52.0,sentuelle,nonword,1.0,2.784799999999791
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,53.0,fouet,word,0.0,1.7872999999998451
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,54.0,lézard,word,1.0,1.343200000000138
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,55.0,indicible,word,1.0,0.8474999999999681
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,56.0,raplaner,nonword,0.0,2.147600000000579
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,57.0,racaille,word,0.0,2.608900000000403
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,58.0,semonce,word,0.0,1.344400000000405
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,59.0,plaiser,nonword,0.0,1.4753999999994671
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,60.0,robinet,word,1.0,1.275799999999776
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,61.0,fourmi,word,1.0,1.309499999999957
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,62.0,cerveler,nonword,0.0,1.3102999999998701
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,63.0,bouilloire,word,1.0,1.091200000000185
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,64.0,boutard,nonword,0.0,1.028500000000008
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,65.0,détume,nonword,0.0,1.492599999999583
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,66.0,bouton,word,0.0,2.732200000000148
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,67.0,sacher,nonword,0.0,1.287500000000022
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,68.0,éventail,word,0.0,1.478000000000065
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,69.0,fenêtre,word,1.0,2.329900000000407
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,70.0,retruire,nonword,0.0,1.133000000000038
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,71.0,pinceau,word,1.0,1.286200000000121
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,72.0,mappemonde,word,0.0,1.7149999999999181
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,73.0,amorce,word,1.0,1.5153999999994312
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,74.0,inciter,word,1.0,1.055500000000051
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,75.0,jamain,nonword,1.0,1.573199999999246
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,76.0,vicelard,word,0.0,1.4024999999999181
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,77.0,mignon,word,1.0,1.5784000000004421
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,78.0,cadenas,word,0.0,1.480200000000195
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,79.0,crayon,word,0.0,1.9977000000001222
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,80.0,caddie,word,0.0,1.310600000000477
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,81.0,tanin,word,0.0,1.8590999999996711
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,82.0,clouer,word,1.0,1.657700000000204
learner,R_88uYOwXxxdorgv7,2025-04-25_10h40.44.813,,,,,,,,,,83.0,metter,nonword,0.0,1.225900000000365
