group,participant,date,practice.thisTrialN,implicatures.thisTrialN,id,condition,scale_type,scale_term,respSI_RT.rt,respSI_RT.implicature,respSI_RT.corr,lexTALE.thisTrialN,word,status,respLDT.corr,respLDT.rt
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,9.0,6,test,B,mouillé/trempé,16.1515,1.0,,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,10.0,19,test,NB,mignon/beau,7.202100000023847,0.0,,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,11.0,35,filler-false,,joli/fort,4.560799999952309,,1.0,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,12.0,23,filler-true,,lent/rapide,9.687000000000012,,1.0,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,13.0,17,test,NB,a faim/affamé,4.858799999952311,1.0,,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,14.0,27,filler-true,,léger/lourd,7.545000000000016,,1.0,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,15.0,1,test,B,spéciale/unique,4.134399999976154,0.0,,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,16.0,40,filler-false,,cher/ennuyeuse,28.79000000000002,,1.0,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,17.0,20,test,NB,drôle/hilarant,6.822400000095399,0.0,,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,18.0,21,test,NB,moche/hideux,4.4602999999522694,1.0,,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,19.0,4,test,B,mémorable/inoubliable,7.960399999976175,0.0,,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,20.0,18,test,NB,beau/sublime,2.12889999997617,0.0,,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,21.0,34,filler-false,,large/colorée,2.272699999928477,,1.0,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,22.0,12,test,NB,fatigué/épuisé,3.982400000095367,1.0,,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,23.0,39,filler-false,,fâché/raisonnable,3.612200000047664,,1.0,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,24.0,37,filler-false,,fou/dangereux,23.18309999990464,,1.0,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,25.0,29,filler-true,,gentil/méchant,2.022500000000036,,1.0,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,26.0,10,test,B,respectable/honorable,5.424899999976162,0.0,,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,27.0,25,filler-true,,pauvre/riche,3.668499999999994,,1.0,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,28.0,14,test,NB,vieux/ancien,6.372199999928455,1.0,,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,29.0,22,test,NB,intelligent/brilliant,2.575600000023826,0.0,,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,30.0,26,filler-true,,superficiel/profond,3.35089999997615,,1.0,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,31.0,42,filler-false,,jeune/sérieux,1.9794999999999732,,1.0,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,32.0,3,test,B,dure/insoluble,3.333500000000015,0.0,,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,33.0,7,test,B,triste/abattu,2.391100000023868,1.0,,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,34.0,28,filler-true,,petit/grand,1.8277000000476842,,1.0,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,35.0,2,test,B,faible/vide,1.6076000000238082,0.0,,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,36.0,9,test,B,bon/parfait,9.459200000047701,1.0,,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,37.0,30,filler-true,,fermé/ouvert,2.624500000000012,,1.0,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,38.0,15,test,NB,gros/énorme,2.984600000023874,0.0,,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,39.0,32,filler-true,,froid/chaud,5.23989999997616,,1.0,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,40.0,5,test,B,calme/inaudible,2.9947999999523063,0.0,,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,41.0,38,filler-false,,effrayant/marron,1.9219999999999682,,1.0,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,42.0,13,test,NB,goûteux/délicieux,5.960200000047678,0.0,,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,43.0,16,test,NB,gras/obèse,4.394100000023855,1.0,,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,,,,,
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,0.0,vicelard,word,0.0,1.7591999999285122
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,1.0,pinceau,word,0.0,1.1235999999046271
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,2.0,pouce,word,1.0,1.111899999976174
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,3.0,bouton,word,1.0,0.6797000000476601
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,4.0,balai,word,0.0,0.6503999999761161
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,5.0,lanière,word,1.0,0.88480000007155
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,6.0,osseaux,nonword,0.0,0.9189000000953911
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,7.0,sacher,nonword,0.0,0.7188999999761451
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,8.0,amorce,word,1.0,0.8111000000238271
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,9.0,oeuiller,nonword,0.0,1.522599999904628
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,10.0,dauphin,word,0.0,1.388000000000033
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,11.0,orgueil,word,1.0,1.3036000000238341
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,12.0,cessure,nonword,0.0,1.128500000000031
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,13.0,joueux,nonword,0.0,0.7703000000715291
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,14.0,marteau,word,1.0,2.947299999952292
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,15.0,éventail,word,0.0,1.056799999952318
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,16.0,prioche,nonword,1.0,2.019899999976189
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,17.0,panier,word,0.0,0.734800000071516
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,18.0,abêtir,word,0.0,0.6614999999999891
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,19.0,raplaner,nonword,0.0,0.7257000000477091
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,20.0,jamain,nonword,0.0,1.273700000047711
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,21.0,pourcine,nonword,1.0,2.631999999999948
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,22.0,capeline,word,0.0,1.023600000023861
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,23.0,gloque,nonword,1.0,0.911000000000001
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,24.0,cadenas,word,0.0,0.712700000047732
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,25.0,hache,word,0.0,0.86099999999999
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,26.0,poisson,word,1.0,0.494399999976167
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,27.0,sentuelle,nonword,0.0,0.949600000023849
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,28.0,agire,nonword,1.0,0.7927999999523081
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,29.0,fascine,word,1.0,0.7778999999761701
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,30.0,fourmi,word,0.0,0.742700000047648
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,31.0,cerveler,nonword,1.0,0.8569999999999701
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,32.0,peigne,word,1.0,1.042399999976169
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,33.0,église,word,1.0,0.978000000000065
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,34.0,honteur,nonword,0.0,1.014900000095281
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,35.0,caddie,word,0.0,0.8257999999523231
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,36.0,salière,word,1.0,1.011199999928521
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,37.0,nouer,word,1.0,0.8791999999284591
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,38.0,escroc,word,0.0,0.695600000023887
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,39.0,mappemonde,word,0.0,0.776500000000055
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,40.0,alourdir,word,0.0,0.777399999976182
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,41.0,crayon,word,1.0,0.7437000000477381
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,42.0,indicible,word,1.0,3.346499999999992
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,43.0,inciter,word,1.0,0.702600000023835
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,44.0,écouce,nonword,0.0,0.9671000000238331
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,45.0,treillage,word,0.0,1.047000000000025
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,46.0,rejoute,nonword,1.0,0.8937000000476011
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,47.0,metter,nonword,0.0,0.8124000000952941
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,48.0,cloche,word,0.0,0.7196000000237741
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,49.0,amadouer,word,0.0,0.5712000000477241
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,50.0,mignon,word,1.0,0.712399999976128
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,51.0,œillet,word,0.0,0.807700000047702
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,52.0,fenêtre,word,0.0,0.6130000000000561
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,53.0,robinet,word,0.0,0.6123999999761051
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,54.0,écureuil,word,0.0,0.709899999976187
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,55.0,procoreux,nonword,0.0,0.5778000000715331
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,56.0,cheveux,word,0.0,0.36300000000005606
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,57.0,semonce,word,0.0,1.123399999976186
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,58.0,détume,nonword,1.0,0.8968999999761991
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,59.0,canoter,word,0.0,0.7504999999999881
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,60.0,parchance,nonword,1.0,0.9250000000000681
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,61.0,réporce,nonword,0.0,0.45219999992855203
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,62.0,tanin,word,0.0,0.5787999999523661
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,63.0,remporter,word,0.0,0.626100000023825
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,64.0,fosse,word,1.0,1.8546000000238791
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,65.0,chameau,word,1.0,0.9332000000476911
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,66.0,boutard,nonword,0.0,1.358200000047645
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,67.0,cintre,word,0.0,0.7910000000000531
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,68.0,clouer,word,0.0,0.793899999976133
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,69.0,infâme,word,1.0,0.49569999992843305
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,70.0,fouet,word,0.0,0.5860000000000121
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,71.0,citrouille,word,0.0,0.9922000000476601
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,72.0,ennemi,word,0.0,0.743600000023775
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,73.0,parir,nonword,0.0,1.216499999999996
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,74.0,huif,nonword,0.0,0.58400000000006
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,75.0,retruire,nonword,0.0,0.7933000000715531
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,76.0,lézard,word,0.0,0.6290000000000191
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,77.0,racaille,word,0.0,0.793299999952296
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,78.0,soumon,nonword,1.0,0.516700000047649
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,79.0,bouilloire,word,0.0,0.48260000002380804
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,80.0,endifier,nonword,1.0,0.6601000000238171
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,81.0,occire,word,1.0,1.060300000071492
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,82.0,plaiser,nonword,0.0,0.5121000000237921
learner,R_2CH37kqn6BSeTja,2025-04-23_12h40.18.313,,,,,,,,,,83.0,esquif,word,1.0,0.800300000071501
