group,participant,date,practice.thisTrialN,implicatures.thisTrialN,id,condition,scale_type,scale_term,respSI_RT.rt,respSI_RT.implicature,respSI_RT.corr,lexTALE.thisTrialN,word,status,respLDT.corr,respLDT.rt
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,41.0,17,test,NB,a faim/affamé,3.398200000002987,0.0,,,,,,
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,42.0,41,filler-false,,doux/fin,1.517400000005921,,0.0,,,,,
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,43.0,9,test,B,bon/parfait,5.329799999997022,1.0,,,,,,
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,,,,,
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,0.0,occire,word,1.0,2.570200000002955
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,1.0,agire,nonword,0.0,2.801099999994051
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,2.0,vicelard,word,0.0,1.652299999997012
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,3.0,amorce,word,0.0,1.441299999996999
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,4.0,boutard,nonword,0.0,0.966799999997022
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,5.0,citrouille,word,0.0,4.251699999988091
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,6.0,retruire,nonword,0.0,0.8575999999940791
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,7.0,canoter,word,0.0,1.7855000000000132
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,8.0,peigne,word,1.0,0.9609000000059491
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,9.0,dauphin,word,1.0,1.058899999991069
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,10.0,poisson,word,1.0,0.73859999999405
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,11.0,cloche,word,1.0,1.637400000005982
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,12.0,capeline,word,0.0,1.042999999999949
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,13.0,infâme,word,1.0,1.694200000002979
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,14.0,orgueil,word,0.0,0.9242000000029401
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,15.0,parir,nonword,1.0,0.7386000000089431
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,16.0,escroc,word,0.0,1.147400000005973
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,17.0,indicible,word,1.0,1.056099999994046
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,18.0,robinet,word,0.0,1.04289999999105
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,19.0,parchance,nonword,0.0,1.967700000002992
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,20.0,crayon,word,1.0,9.932299999996985
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,21.0,fosse,word,0.0,2.850099999994029
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,22.0,treillage,word,1.0,0.818100000008939
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,23.0,joueux,nonword,0.0,0.7235999999940641
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,24.0,sacher,nonword,0.0,0.989299999997001
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,25.0,caddie,word,0.0,1.159999999999968
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,26.0,jamain,nonword,0.0,0.837299999997071
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,27.0,éventail,word,0.0,1.035800000011875
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,28.0,œillet,word,0.0,1.96440000000598
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,29.0,soumon,nonword,0.0,2.53439999999108
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,30.0,écouce,nonword,0.0,1.2847000000029989
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,31.0,prioche,nonword,0.0,1.4333999999910811
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,32.0,bouilloire,word,0.0,1.419599999994034
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,33.0,endifier,nonword,1.0,1.034299999997017
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,34.0,mappemonde,word,0.0,1.2893999999910761
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,35.0,cessure,nonword,0.0,1.408999999999991
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,36.0,chameau,word,1.0,0.6882000000030071
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,37.0,huif,nonword,0.0,1.018300000011891
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,38.0,cadenas,word,0.0,1.339900000005911
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,39.0,panier,word,0.0,0.9184999999999941
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,40.0,oeuiller,nonword,0.0,1.48490000000595
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,41.0,alourdir,word,0.0,0.69100000000003
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,42.0,lézard,word,0.0,0.9844000000059621
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,43.0,salière,word,1.0,2.767499999999984
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,44.0,pinceau,word,1.0,1.02509999999404
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,45.0,fascine,word,1.0,0.8687000000029451
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,46.0,inciter,word,1.0,0.936499999999966
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,47.0,cintre,word,0.0,1.2552999999970211
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,48.0,balai,word,0.0,0.766600000008907
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,49.0,honteur,nonword,0.0,1.050400000005936
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,50.0,bouton,word,1.0,2.401299999997036
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,51.0,hache,word,1.0,0.9862999999970151
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,52.0,tanin,word,0.0,0.8747000000029741
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,53.0,lanière,word,0.0,1.539299999997013
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,54.0,ennemi,word,1.0,3.008799999996995
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,55.0,osseaux,nonword,1.0,4.719900000005964
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,56.0,racaille,word,0.0,2.352000000000032
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,57.0,amadouer,word,1.0,2.106200000002957
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,58.0,plaiser,nonword,0.0,0.704699999988122
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,59.0,nouer,word,1.0,0.6377000000030081
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,60.0,semonce,word,0.0,0.720200000002989
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,61.0,pourcine,nonword,1.0,0.9184999999999941
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,62.0,église,word,1.0,0.722500000000025
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,63.0,sentuelle,nonword,0.0,0.6658999999910401
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,64.0,réporce,nonword,1.0,0.918000000000006
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,65.0,cerveler,nonword,1.0,0.552700000002971
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,66.0,fenêtre,word,1.0,1.284400000005973
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,67.0,metter,nonword,0.0,0.46989999999101406
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,68.0,fouet,word,1.0,0.802099999994027
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,69.0,fourmi,word,0.0,1.002400000005991
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,70.0,marteau,word,0.0,0.6591000000089481
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,71.0,cheveux,word,1.0,1.600200000002985
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,72.0,écureuil,word,0.0,3.186300000011954
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,73.0,clouer,word,1.0,1.551099999994051
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,74.0,abêtir,word,1.0,0.8721000000089131
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,75.0,esquif,word,0.0,0.9050999999940351
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,76.0,mignon,word,1.0,0.6607999999970381
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,77.0,raplaner,nonword,1.0,0.8694999999999591
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,78.0,remporter,word,1.0,0.8867000000029741
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,79.0,procoreux,nonword,0.0,2.367900000005932
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,80.0,gloque,nonword,1.0,0.7383999999910881
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,81.0,pouce,word,1.0,0.761200000002986
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,82.0,détume,nonword,1.0,0.794099999994045
learner,R_8ejCw7gQW7cKEcp,2025-04-23_12h40.26.418,,,,,,,,,,83.0,rejoute,nonword,0.0,1.120799999997018
