group,participant,date,practice.thisTrialN,implicatures.thisTrialN,id,condition,scale_type,scale_term,respSI_RT.rt,respSI_RT.implicature,respSI_RT.corr,lexTALE.thisTrialN,word,status,respLDT.corr,respLDT.rt
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,11.0,32,filler-true,,froid/chaud,7.97969999980927,,0.0,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,12.0,16,test,NB,gras/obèse,5.2967999997138975,0.0,,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,13.0,11,test,B,vif/éblouissant,4.561099999904627,0.0,,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,14.0,23,filler-true,,lent/rapide,3.5130999999046253,,1.0,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,15.0,8,test,B,difficile/impossible,3.712500000000005,1.0,,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,16.0,26,filler-true,,superficiel/profond,1.8885999999046421,,1.0,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,17.0,38,filler-false,,effrayant/marron,6.71789999961851,,1.0,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,18.0,21,test,NB,moche/hideux,5.494100000381479,1.0,,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,19.0,42,filler-false,,jeune/sérieux,2.106000000000023,,1.0,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,20.0,40,filler-false,,cher/ennuyeuse,2.427500000000009,,1.0,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,21.0,27,filler-true,,léger/lourd,11.422199999809322,,0.0,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,22.0,30,filler-true,,fermé/ouvert,3.6086999998092892,,1.0,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,23.0,7,test,B,triste/abattu,1.9899000000953602,0.0,,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,24.0,14,test,NB,vieux/ancien,7.789400000095384,0.0,,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,25.0,17,test,NB,a faim/affamé,2.4420000000000073,0.0,,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,26.0,15,test,NB,gros/énorme,5.8954000000953215,1.0,,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,27.0,13,test,NB,goûteux/délicieux,4.590300000190723,0.0,,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,28.0,43,filler-false,,poli/pressé,4.146499999999946,,1.0,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,29.0,3,test,B,dure/insoluble,6.056700000286071,1.0,,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,30.0,35,filler-false,,joli/fort,2.9714000000954,,1.0,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,31.0,37,filler-false,,fou/dangereux,2.588499999999953,,1.0,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,32.0,36,filler-false,,timide/curieux,1.5557000002860941,,1.0,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,33.0,44,filler-false,,stupide/inquiet,6.473500000000001,,1.0,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,34.0,2,test,B,faible/vide,3.673400000095398,0.0,,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,35.0,22,test,NB,intelligent/brilliant,5.025599999904614,0.0,,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,36.0,39,filler-false,,fâché/raisonnable,36.958900000095355,,1.0,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,37.0,19,test,NB,mignon/beau,1.6996999998092401,0.0,,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,38.0,34,filler-false,,large/colorée,1.7761999998092501,,1.0,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,39.0,31,filler-true,,noir/blanc,1.494799999713905,,1.0,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,40.0,33,filler-true,,actif/paresseux,2.19300000000004,,1.0,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,41.0,10,test,B,respectable/honorable,2.823999999999955,0.0,,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,42.0,29,filler-true,,gentil/méchant,1.593500000000006,,1.0,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,43.0,6,test,B,mouillé/trempé,1.8965000000000032,0.0,,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,,,,,
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,0.0,clouer,word,0.0,14.212999999999965
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,1.0,bouilloire,word,1.0,7.672199999809266
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,2.0,pourcine,nonword,0.0,1.763300000190781
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,3.0,détume,nonword,0.0,2.531599999904642
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,4.0,balai,word,0.0,0.9205000000000041
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,5.0,esquif,word,0.0,1.070699999809221
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,6.0,cessure,nonword,0.0,2.031099999904654
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,7.0,église,word,1.0,0.949400000095408
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,8.0,treillage,word,0.0,1.180000000000006
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,9.0,pinceau,word,1.0,1.24329999971394
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,10.0,parchance,nonword,0.0,16.132000000000005
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,11.0,marteau,word,0.0,1.841699999809293
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,12.0,capeline,word,0.0,1.704000000000007
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,13.0,amorce,word,0.0,1.105900000095346
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,14.0,procoreux,nonword,0.0,0.8924000000953921
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,15.0,tanin,word,1.0,0.7384000000953961
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,16.0,cloche,word,1.0,1.99759999990465
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,17.0,lanière,word,1.0,0.7905999999046001
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,18.0,remporter,word,1.0,0.8007000002860991
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,19.0,oeuiller,nonword,0.0,1.008199999809221
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,20.0,raplaner,nonword,0.0,0.9500999999046371
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,21.0,soumon,nonword,1.0,0.7667999997139531
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,22.0,canoter,word,0.0,1.9009000000954752
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,23.0,mappemonde,word,0.0,0.979300000190733
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,24.0,fenêtre,word,1.0,0.8105000000000471
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,25.0,écouce,nonword,1.0,2.111499999999978
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,26.0,cadenas,word,0.0,0.9940000000000281
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,27.0,cerveler,nonword,0.0,0.858600000381443
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,28.0,éventail,word,1.0,6.127699999809238
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,29.0,endifier,nonword,0.0,0.8483000001906471
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,30.0,fosse,word,0.0,0.678099999904588
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,31.0,joueux,nonword,0.0,0.74840000009533
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,32.0,orgueil,word,0.0,2.094900000095435
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,33.0,escroc,word,0.0,0.97790000009536
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,34.0,chameau,word,1.0,0.75
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,35.0,écureuil,word,1.0,0.8485999999046491
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,36.0,peigne,word,1.0,0.9277000002861081
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,37.0,dauphin,word,1.0,0.8771999998092491
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,38.0,pouce,word,1.0,1.053199999809294
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,39.0,vicelard,word,0.0,0.8280999999046791
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,40.0,metter,nonword,0.0,1.111099999904695
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,41.0,cheveux,word,1.0,1.697000000000002
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,42.0,retruire,nonword,0.0,0.9609000000953071
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,43.0,inciter,word,1.0,0.896099999904549
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,44.0,poisson,word,1.0,1.145099999904687
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,45.0,œillet,word,0.0,2.844699999809336
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,46.0,occire,word,0.0,0.8792000002861181
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,47.0,gloque,nonword,0.0,0.929500000000075
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,48.0,fourmi,word,0.0,0.877099999904544
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,49.0,réporce,nonword,0.0,1.7966999998092201
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,50.0,racaille,word,0.0,1.4959000000952751
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,51.0,bouton,word,1.0,0.7443000001908331
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,52.0,osseaux,nonword,0.0,1.52779999971392
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,53.0,cintre,word,0.0,2.562999999999988
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,54.0,lézard,word,0.0,0.89250000000004
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,55.0,parir,nonword,0.0,0.6817000002861271
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,56.0,sentuelle,nonword,0.0,1.244000000000028
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,57.0,alourdir,word,1.0,3.21429999971383
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,58.0,ennemi,word,0.0,1.077200000286097
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,59.0,sacher,nonword,0.0,0.9630999999045571
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,60.0,fouet,word,1.0,0.8548000001907211
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,61.0,abêtir,word,1.0,1.564700000286166
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,62.0,prioche,nonword,1.0,1.165099999904555
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,63.0,crayon,word,1.0,1.197900000095387
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,64.0,robinet,word,1.0,0.978699999809236
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,65.0,salière,word,1.0,0.8432999997138491
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,66.0,caddie,word,0.0,0.733300000190752
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,67.0,agire,nonword,0.0,0.860599999904707
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,68.0,indicible,word,0.0,2.076900000095406
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,69.0,semonce,word,0.0,0.9060999999046541
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,70.0,boutard,nonword,0.0,0.7603999996185841
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,71.0,huif,nonword,0.0,0.6441999998091881
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,72.0,panier,word,1.0,0.843999999999937
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,73.0,mignon,word,1.0,0.6137999997139331
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,74.0,citrouille,word,0.0,0.888699999809318
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,75.0,rejoute,nonword,0.0,0.963799999713955
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,76.0,nouer,word,1.0,0.7436999998093371
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,77.0,honteur,nonword,0.0,3.810400000095455
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,78.0,amadouer,word,0.0,1.129700000286106
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,79.0,jamain,nonword,1.0,3.961599999904592
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,80.0,fascine,word,0.0,0.7115
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,81.0,hache,word,1.0,0.7115
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,82.0,plaiser,nonword,0.0,0.47730000019078006
learner,R_2G8VYdQkHUxT6dX,2025-04-23_12h40.25.404,,,,,,,,,,83.0,infâme,word,1.0,0.6380000000000331
