group,participant,date,practice.thisTrialN,implicatures.thisTrialN,id,condition,scale_type,scale_term,respSI_RT.rt,respSI_RT.implicature,respSI_RT.corr,lexTALE.thisTrialN,word,status,respLDT.corr,respLDT.rt
learner,R_2qsDbk52cD9pqdr,2025-04-25_11h18.52.698,,,,,,,,,,70.0,prioche,nonword,0.0,0.6999999999999881
learner,R_2qsDbk52cD9pqdr,2025-04-25_11h18.52.698,,,,,,,,,,71.0,amorce,word,1.0,0.6875
learner,R_2qsDbk52cD9pqdr,2025-04-25_11h18.52.698,,,,,,,,,,72.0,inciter,word,0.0,0.618099999904643
learner,R_2qsDbk52cD9pqdr,2025-04-25_11h18.52.698,,,,,,,,,,73.0,cheveux,word,1.0,0.837099999904637
learner,R_2qsDbk52cD9pqdr,2025-04-25_11h18.52.698,,,,,,,,,,74.0,tanin,word,0.0,1.088999999999998
learner,R_2qsDbk52cD9pqdr,2025-04-25_11h18.52.698,,,,,,,,,,75.0,infâme,word,0.0,0.7562999999523181
learner,R_2qsDbk52cD9pqdr,2025-04-25_11h18.52.698,,,,,,,,,,76.0,soumon,nonword,1.0,0.8019000000953721
learner,R_2qsDbk52cD9pqdr,2025-04-25_11h18.52.698,,,,,,,,,,77.0,mappemonde,word,0.0,0.9587999999523611
learner,R_2qsDbk52cD9pqdr,2025-04-25_11h18.52.698,,,,,,,,,,78.0,nouer,word,0.0,1.3203999998569311
learner,R_2qsDbk52cD9pqdr,2025-04-25_11h18.52.698,,,,,,,,,,79.0,cadenas,word,1.0,0.6354999999999791
learner,R_2qsDbk52cD9pqdr,2025-04-25_11h18.52.698,,,,,,,,,,80.0,caddie,word,0.0,0.9521000001429911
learner,R_2qsDbk52cD9pqdr,2025-04-25_11h18.52.698,,,,,,,,,,81.0,boutard,nonword,0.0,1.469399999856932
learner,R_2qsDbk52cD9pqdr,2025-04-25_11h18.52.698,,,,,,,,,,82.0,agire,nonword,1.0,1.00249999999994
learner,R_2qsDbk52cD9pqdr,2025-04-25_11h18.52.698,,,,,,,,,,83.0,esquif,word,0.0,1.069900000095344
