group,participant,date,practice.thisTrialN,implicatures.thisTrialN,id,condition,scale_type,scale_term,respSI_RT.rt,respSI_RT.implicature,respSI_RT.corr,lexTALE.thisTrialN,word,status,respLDT.corr,respLDT.rt
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,48.0,tanin,word,0.0,1.103099999904543
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,49.0,peigne,word,0.0,1.5140999999046012
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,50.0,crayon,word,1.0,0.9533000001907791
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,51.0,œillet,word,0.0,1.6705999999046521
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,52.0,clouer,word,0.0,4.550799999952346
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,53.0,indicible,word,0.0,0.9635999999046581
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,54.0,sacher,nonword,0.0,0.988300000190747
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,55.0,occire,word,0.0,2.33219999980929
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,56.0,lézard,word,0.0,0.793000000000006
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,57.0,fenêtre,word,1.0,0.8308999998569101
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,58.0,endifier,nonword,1.0,1.297099999904617
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,59.0,caddie,word,0.0,0.750300000190804
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,60.0,chameau,word,0.0,0.932399999857011
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,61.0,marteau,word,0.0,0.6822000000477141
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,62.0,esquif,word,0.0,0.599700000047732
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,63.0,abêtir,word,0.0,0.5837999999522481
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,64.0,rejoute,nonword,0.0,1.616799999952377
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,65.0,infâme,word,1.0,2.068600000143078
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,66.0,poisson,word,1.0,0.6721999998092081
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,67.0,oeuiller,nonword,1.0,1.346800000190683
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,68.0,pinceau,word,1.0,1.178299999952287
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,69.0,écouce,nonword,1.0,1.331500000000005
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,70.0,dauphin,word,0.0,0.5788999998569581
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,71.0,pouce,word,1.0,1.125999999999976
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,72.0,retruire,nonword,1.0,2.204299999952354
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,73.0,canoter,word,0.0,0.7447999999523061
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,74.0,fosse,word,0.0,1.064099999904556
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,75.0,cadenas,word,0.0,0.8674000000953581
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,76.0,boutard,nonword,0.0,1.982799999952249
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,77.0,cintre,word,0.0,0.945200000047634
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,78.0,ennemi,word,1.0,0.900399999856972
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,79.0,cessure,nonword,0.0,1.063499999999976
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,80.0,agire,nonword,0.0,1.135100000143097
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,81.0,plaiser,nonword,1.0,1.750999999999976
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,82.0,réporce,nonword,1.0,0.7785000000000081
learner,R_8bDY6QnIcsPtFSh,2025-04-23_11h02.33.695,,,,,,,,,,83.0,détume,nonword,1.0,1.68479999995236
