group,participant,date,practice.thisTrialN,implicatures.thisTrialN,id,condition,scale_type,scale_term,respSI_RT.rt,respSI_RT.implicature,respSI_RT.corr,lexTALE.thisTrialN,word,status,respLDT.corr,respLDT.rt
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,42.0,28,filler-true,,petit/grand,2.007000000000005,,1.0,,,,,
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,43.0,16,test,NB,gras/obèse,6.373599999904627,1.0,,,,,,
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,,,,,
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,0.0,fourmi,word,0.0,2.043799999952341
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,1.0,remporter,word,1.0,0.763100000023825
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,2.0,salière,word,1.0,1.765599999904623
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,3.0,endifier,nonword,1.0,0.713199999928519
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,4.0,semonce,word,0.0,0.8012000000476861
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,5.0,cloche,word,1.0,0.8121000000238611
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,6.0,alourdir,word,0.0,0.915199999928461
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,7.0,mignon,word,1.0,0.699699999928441
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,8.0,bouton,word,1.0,0.580899999976168
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,9.0,joueux,nonword,0.0,0.662600000023815
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,10.0,citrouille,word,0.0,0.861100000023839
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,11.0,mappemonde,word,0.0,0.9171999999284701
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,12.0,esquif,word,0.0,1.299899999976105
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,13.0,prioche,nonword,0.0,0.5119000000953521
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,14.0,sentuelle,nonword,0.0,0.8446999999284791
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,15.0,amadouer,word,0.0,0.6629000000953621
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,16.0,orgueil,word,1.0,0.9641000000238471
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,17.0,gloque,nonword,1.0,0.9169000000953811
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,18.0,inciter,word,1.0,0.7448999999761551
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,19.0,lézard,word,0.0,0.646099999904663
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,20.0,écureuil,word,0.0,1.162399999976116
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,21.0,tanin,word,0.0,0.646700000047644
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,22.0,abêtir,word,0.0,1.317000000000007
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,23.0,oeuiller,nonword,0.0,0.96189999997614
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,24.0,église,word,1.0,0.7597999999522921
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,25.0,fascine,word,1.0,0.629299999952309
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,26.0,ennemi,word,0.0,0.595800000071506
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,27.0,parir,nonword,1.0,0.9653999999761701
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,28.0,rejoute,nonword,1.0,6.945499999999981
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,29.0,cessure,nonword,1.0,1.145199999928479
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,30.0,agire,nonword,1.0,1.063399999976184
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,31.0,pourcine,nonword,1.0,0.6946000000237971
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,32.0,crayon,word,1.0,0.6136000000238361
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,33.0,réporce,nonword,1.0,0.862100000023815
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,34.0,fosse,word,0.0,0.984500000000025
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,35.0,robinet,word,1.0,1.098500000000001
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,36.0,osseaux,nonword,0.0,1.278700000047649
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,37.0,capeline,word,0.0,0.7324000000953671
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,38.0,huif,nonword,0.0,0.7126999999284741
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,39.0,occire,word,0.0,0.7661999999284601
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,40.0,retruire,nonword,1.0,2.645799999952316
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,41.0,marteau,word,1.0,0.6967000000476561
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,42.0,bouilloire,word,1.0,0.615300000071556
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,43.0,nouer,word,0.0,0.845699999928456
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,44.0,honteur,nonword,0.0,0.8305000000000291
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,45.0,écouce,nonword,1.0,0.8967000000477011
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,46.0,fouet,word,1.0,0.779699999928482
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,47.0,dauphin,word,1.0,1.129400000095358
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,48.0,caddie,word,0.0,0.7138999999761491
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,49.0,boutard,nonword,0.0,0.96189999997614
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,50.0,soumon,nonword,1.0,0.6657999999522981
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,51.0,raplaner,nonword,1.0,1.095200000047668
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,52.0,parchance,nonword,1.0,1.461299999952359
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,53.0,jamain,nonword,1.0,2.377599999904589
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,54.0,treillage,word,0.0,1.076999999999998
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,55.0,pouce,word,0.0,1.163699999928496
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,56.0,infâme,word,1.0,0.717000000000041
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,57.0,clouer,word,0.0,0.7957999999522941
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,58.0,panier,word,0.0,1.22939999997618
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,59.0,amorce,word,0.0,0.726399999976138
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,60.0,procoreux,nonword,1.0,1.16339999997615
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,61.0,canoter,word,0.0,0.884700000047644
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,62.0,fenêtre,word,1.0,0.763500000000021
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,63.0,pinceau,word,0.0,0.8123999999761501
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,64.0,cerveler,nonword,1.0,0.9801000000238671
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,65.0,poisson,word,1.0,0.564200000047662
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,66.0,metter,nonword,1.0,0.8352999999523261
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,67.0,chameau,word,0.0,2.028700000047649
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,68.0,détume,nonword,1.0,1.14910000002385
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,69.0,éventail,word,0.0,1.279499999999984
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,70.0,cadenas,word,0.0,0.9325000000000041
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,71.0,escroc,word,0.0,0.701600000023859
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,72.0,cheveux,word,1.0,0.571800000071505
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,73.0,peigne,word,1.0,0.65140000009535
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,74.0,hache,word,1.0,0.61460000002387
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,75.0,sacher,nonword,0.0,0.8799999999999951
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,76.0,vicelard,word,0.0,0.628399999976181
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,77.0,cintre,word,1.0,0.861500000000035
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,78.0,plaiser,nonword,0.0,0.7342999999523271
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,79.0,indicible,word,0.0,1.6138999999761832
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,80.0,balai,word,0.0,0.778900000095404
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,81.0,lanière,word,0.0,1.069500000000005
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,82.0,œillet,word,0.0,1.177700000047707
learner,R_2zcL5gsFToNrXsw,2025-04-23_12h40.16.594,,,,,,,,,,83.0,racaille,word,0.0,0.630099999904643
