group,participant,date,practice.thisTrialN,implicatures.thisTrialN,id,condition,scale_type,scale_term,respSI_RT.rt,respSI_RT.implicature,respSI_RT.corr,lexTALE.thisTrialN,word,status,respLDT.corr,respLDT.rt
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,14.0,36,filler-false,,timide/curieux,5.028999999999996,,1.0,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,15.0,41,filler-false,,doux/fin,3.773000000000024,,1.0,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,16.0,2,test,B,faible/vide,3.255999999999972,1.0,,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,17.0,35,filler-false,,joli/fort,2.687000000000012,,0.0,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,18.0,4,test,B,mémorable/inoubliable,4.444999999999993,0.0,,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,19.0,27,filler-true,,léger/lourd,2.301999999999964,,1.0,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,20.0,40,filler-false,,cher/ennuyeuse,5.250999999999976,,0.0,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,21.0,33,filler-true,,actif/paresseux,2.855999999999994,,0.0,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,22.0,34,filler-false,,large/colorée,4.358000000000004,,1.0,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,23.0,37,filler-false,,fou/dangereux,3.391999999999996,,1.0,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,24.0,7,test,B,triste/abattu,6.360000000000014,0.0,,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,25.0,10,test,B,respectable/honorable,6.727000000000032,0.0,,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,26.0,42,filler-false,,jeune/sérieux,3.843999999999994,,1.0,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,27.0,12,test,NB,fatigué/épuisé,4.355000000000018,0.0,,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,28.0,3,test,B,dure/insoluble,2.566000000000031,0.0,,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,29.0,20,test,NB,drôle/hilarant,2.583000000000027,0.0,,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,30.0,5,test,B,calme/inaudible,7.835000000000036,1.0,,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,31.0,23,filler-true,,lent/rapide,2.860000000000013,,0.0,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,32.0,39,filler-false,,fâché/raisonnable,4.367999999999995,,1.0,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,33.0,14,test,NB,vieux/ancien,3.367000000000018,0.0,,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,34.0,16,test,NB,gras/obèse,3.625,1.0,,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,35.0,28,filler-true,,petit/grand,2.932000000000016,,1.0,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,36.0,17,test,NB,a faim/affamé,2.730000000000018,1.0,,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,37.0,21,test,NB,moche/hideux,4.129000000000019,1.0,,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,38.0,22,test,NB,intelligent/brilliant,3.425999999999987,0.0,,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,39.0,1,test,B,spéciale/unique,4.504000000000019,0.0,,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,40.0,30,filler-true,,fermé/ouvert,1.549999999999954,,1.0,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,41.0,13,test,NB,goûteux/délicieux,6.923999999999978,0.0,,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,42.0,29,filler-true,,gentil/méchant,1.724000000000046,,1.0,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,43.0,24,filler-true,,sale/propre,4.247000000000014,,0.0,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,,,,,
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,0.0,alourdir,word,1.0,4.560000000000059
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,1.0,orgueil,word,0.0,1.81499999999994
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,2.0,balai,word,1.0,2.459999999999922
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,3.0,mignon,word,1.0,1.7619999999999432
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,4.0,oeuiller,nonword,1.0,2.620000000000004
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,5.0,vicelard,word,1.0,2.475999999999999
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,6.0,sentuelle,nonword,0.0,3.933999999999969
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,7.0,citrouille,word,0.0,2.532000000000039
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,8.0,remporter,word,0.0,2.131000000000085
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,9.0,metter,nonword,0.0,1.557000000000016
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,10.0,jamain,nonword,0.0,1.216000000000008
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,11.0,procoreux,nonword,1.0,1.635999999999967
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,12.0,amadouer,word,0.0,1.155999999999949
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,13.0,cintre,word,0.0,1.084999999999922
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,14.0,agire,nonword,0.0,1.521999999999934
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,15.0,inciter,word,1.0,1.197999999999979
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,16.0,éventail,word,0.0,1.4819999999999711
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,17.0,lézard,word,0.0,1.017999999999915
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,18.0,écouce,nonword,1.0,1.188999999999964
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,19.0,fouet,word,0.0,0.936000000000035
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,20.0,peigne,word,0.0,0.9519999999999981
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,21.0,fenêtre,word,1.0,1.164999999999963
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,22.0,salière,word,1.0,0.91599999999994
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,23.0,fascine,word,1.0,0.9940000000000281
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,24.0,soumon,nonword,1.0,1.059999999999945
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,25.0,infâme,word,0.0,0.9529999999999741
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,26.0,pinceau,word,1.0,2.783999999999992
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,27.0,plaiser,nonword,0.0,0.8700000000000041
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,28.0,cheveux,word,1.0,2.658000000000015
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,29.0,joueux,nonword,0.0,1.36099999999999
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,30.0,pouce,word,1.0,2.298000000000002
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,31.0,cadenas,word,0.0,2.437999999999988
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,32.0,raplaner,nonword,1.0,0.7380000000000561
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,33.0,racaille,word,0.0,0.8980000000000241
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,34.0,marteau,word,1.0,1.067000000000007
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,35.0,robinet,word,0.0,0.8559999999999941
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,36.0,endifier,nonword,1.0,1.538999999999987
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,37.0,boutard,nonword,1.0,0.714999999999918
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,38.0,canoter,word,0.0,0.740999999999985
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,39.0,bouton,word,1.0,0.889999999999986
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,40.0,capeline,word,0.0,0.6419999999999391
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,41.0,treillage,word,0.0,0.551000000000044
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,42.0,église,word,1.0,0.9940000000000281
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,43.0,parir,nonword,1.0,0.6520000000000431
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,44.0,lanière,word,1.0,0.9359999999999211
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,45.0,cessure,nonword,1.0,0.950999999999908
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,46.0,huif,nonword,0.0,0.8820000000000611
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,47.0,semonce,word,0.0,0.700999999999908
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,48.0,indicible,word,1.0,0.676000000000044
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,49.0,tanin,word,0.0,1.122999999999933
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,50.0,sacher,nonword,0.0,0.708999999999946
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,51.0,pourcine,nonword,0.0,1.102999999999951
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,52.0,esquif,word,0.0,0.8650000000000091
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,53.0,caddie,word,0.0,0.79200000000003
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,54.0,prioche,nonword,0.0,1.049999999999954
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,55.0,fourmi,word,1.0,0.974999999999909
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,56.0,fosse,word,0.0,0.6749999999999541
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,57.0,gloque,nonword,1.0,0.875999999999976
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,58.0,chameau,word,0.0,0.7210000000000031
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,59.0,mappemonde,word,0.0,0.6090000000000371
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,60.0,bouilloire,word,1.0,1.16700000000003
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,61.0,poisson,word,1.0,0.639999999999986
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,62.0,détume,nonword,1.0,0.7290000000000411
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,63.0,rejoute,nonword,1.0,1.0460000000000491
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,64.0,panier,word,1.0,0.5720000000000021
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,65.0,cerveler,nonword,1.0,0.8770000000000661
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,66.0,écureuil,word,0.0,0.645999999999958
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,67.0,cloche,word,0.0,0.6609999999999441
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,68.0,réporce,nonword,1.0,0.575000000000045
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,69.0,clouer,word,0.0,0.552999999999997
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,70.0,abêtir,word,1.0,0.7350000000000131
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,71.0,œillet,word,1.0,0.6879999999999881
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,72.0,crayon,word,1.0,0.6699999999999591
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,73.0,escroc,word,0.0,0.687000000000011
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,74.0,occire,word,0.0,0.663999999999987
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,75.0,hache,word,1.0,0.801000000000044
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,76.0,osseaux,nonword,0.0,1.390999999999962
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,77.0,nouer,word,0.0,0.9389999999999641
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,78.0,dauphin,word,0.0,1.034999999999968
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,79.0,honteur,nonword,0.0,0.617999999999938
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,80.0,parchance,nonword,1.0,0.694999999999936
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,81.0,retruire,nonword,0.0,0.867999999999938
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,82.0,amorce,word,1.0,1.307999999999992
learner,R_87PfwTKjVPJb6kW,2025-04-25_10h40.07.583,,,,,,,,,,83.0,ennemi,word,1.0,2.769999999999982
