group,participant,date,practice.thisTrialN,implicatures.thisTrialN,id,condition,scale_type,scale_term,respSI_RT.rt,respSI_RT.implicature,respSI_RT.corr,lexTALE.thisTrialN,word,status,respLDT.corr,respLDT.rt
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,40.0,7,test,B,triste/abattu,1.7230000000000132,0.0,,,,,,
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,41.0,5,test,B,calme/inaudible,2.189000000000021,1.0,,,,,,
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,42.0,26,filler-true,,superficiel/profond,1.6719999999999682,,1.0,,,,,
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,43.0,15,test,NB,gros/énorme,3.355999999999994,0.0,,,,,,
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,,,,,
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,0.0,huif,nonword,1.0,5.889999999999986
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,1.0,soumon,nonword,1.0,2.723000000000013
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,2.0,esquif,word,0.0,1.454999999999984
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,3.0,lanière,word,0.0,3.557000000000016
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,4.0,plaiser,nonword,0.0,1.456000000000017
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,5.0,metter,nonword,1.0,3.626000000000033
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,6.0,dauphin,word,0.0,1.69300000000004
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,7.0,parir,nonword,1.0,3.608000000000004
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,8.0,ennemi,word,0.0,1.102000000000032
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,9.0,inciter,word,1.0,1.326999999999998
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,10.0,amadouer,word,0.0,1.358000000000004
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,11.0,bouilloire,word,1.0,1.924000000000035
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,12.0,prioche,nonword,1.0,1.463000000000022
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,13.0,parchance,nonword,0.0,3.103000000000008
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,14.0,lézard,word,0.0,1.894000000000062
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,15.0,crayon,word,1.0,1.157000000000039
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,16.0,œillet,word,0.0,1.089999999999975
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,17.0,endifier,nonword,1.0,2.494000000000028
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,18.0,détume,nonword,1.0,1.605999999999994
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,19.0,jamain,nonword,1.0,0.9609999999999551
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,20.0,racaille,word,1.0,2.194999999999993
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,21.0,tanin,word,0.0,4.956999999999994
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,22.0,poisson,word,1.0,0.826000000000021
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,23.0,panier,word,0.0,1.271000000000015
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,24.0,pouce,word,0.0,1.359000000000037
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,25.0,écureuil,word,0.0,1.490000000000009
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,26.0,citrouille,word,0.0,0.8399999999999751
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,27.0,retruire,nonword,0.0,1.258999999999957
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,28.0,oeuiller,nonword,1.0,2.924000000000035
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,29.0,cintre,word,0.0,1.793000000000006
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,30.0,osseaux,nonword,0.0,1.105999999999994
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,31.0,caddie,word,0.0,0.634000000000014
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,32.0,indicible,word,1.0,1.79200000000003
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,33.0,bouton,word,1.0,1.325999999999965
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,34.0,fascine,word,0.0,1.270999999999958
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,35.0,chameau,word,0.0,0.7570000000000051
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,36.0,réporce,nonword,0.0,1.641999999999996
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,37.0,honteur,nonword,1.0,0.5759999999999651
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,38.0,gloque,nonword,1.0,0.625999999999976
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,39.0,rejoute,nonword,1.0,1.593000000000017
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,40.0,agire,nonword,0.0,1.622000000000014
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,41.0,vicelard,word,0.0,0.6929999999999831
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,42.0,cheveux,word,1.0,1.033000000000015
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,43.0,procoreux,nonword,1.0,0.923000000000001
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,44.0,fosse,word,1.0,1.29200000000003
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,45.0,fourmi,word,0.0,0.9940000000000281
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,46.0,cerveler,nonword,1.0,0.7250000000000221
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,47.0,mignon,word,1.0,0.8229999999999791
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,48.0,sentuelle,nonword,1.0,1.990000000000009
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,49.0,écouce,nonword,1.0,1.057999999999992
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,50.0,mappemonde,word,0.0,1.490999999999985
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,51.0,église,word,1.0,0.908000000000129
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,52.0,cessure,nonword,1.0,0.992000000000075
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,53.0,treillage,word,0.0,0.6400000000001
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,54.0,marteau,word,0.0,0.657000000000039
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,55.0,occire,word,0.0,0.5089999999999001
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,56.0,cadenas,word,0.0,2.191000000000031
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,57.0,fouet,word,1.0,1.591999999999984
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,58.0,pourcine,nonword,1.0,1.658000000000015
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,59.0,raplaner,nonword,1.0,1.024999999999977
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,60.0,peigne,word,0.0,1.009999999999991
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,61.0,orgueil,word,0.0,0.5319999999999251
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,62.0,amorce,word,0.0,0.802000000000134
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,63.0,éventail,word,0.0,1.095000000000027
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,64.0,nouer,word,0.0,0.60699999999997
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,65.0,boutard,nonword,1.0,0.97199999999998
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,66.0,hache,word,1.0,1.423999999999978
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,67.0,salière,word,0.0,0.695999999999912
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,68.0,canoter,word,0.0,0.560000000000172
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,69.0,alourdir,word,0.0,0.47599999999999903
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,70.0,remporter,word,1.0,1.8570000000000841
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,71.0,pinceau,word,1.0,1.307999999999992
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,72.0,infâme,word,0.0,1.140999999999962
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,73.0,capeline,word,0.0,0.6599999999999681
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,74.0,semonce,word,0.0,0.47599999999999903
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,75.0,abêtir,word,0.0,0.45900000000006
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,76.0,fenêtre,word,1.0,0.8590000000000371
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,77.0,balai,word,0.0,1.092999999999961
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,78.0,cloche,word,1.0,0.7579999999999241
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,79.0,sacher,nonword,1.0,2.138000000000033
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,80.0,joueux,nonword,0.0,0.8319999999999931
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,81.0,robinet,word,0.0,0.598999999999932
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,82.0,clouer,word,0.0,1.071000000000026
learner,R_832nMbYV2J5h42B,2025-04-25_10h39.30.056,,,,,,,,,,83.0,escroc,word,0.0,1.097999999999956
