group,participant,date,practice.thisTrialN,implicatures.thisTrialN,id,condition,scale_type,scale_term,respSI_RT.rt,respSI_RT.implicature,respSI_RT.corr,lexTALE.thisTrialN,word,status,respLDT.corr,respLDT.rt
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,10.0,fouet,word,1.0,1.686100000001488
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,11.0,lézard,word,0.0,1.186299999997004
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,12.0,racaille,word,0.0,1.144499999999993
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,13.0,ennemi,word,1.0,0.7179000000059541
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,14.0,mignon,word,1.0,0.777999999999963
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,15.0,cloche,word,0.0,2.461999999999989
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,16.0,mappemonde,word,0.0,1.084299999996972
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,17.0,treillage,word,0.0,1.486199999995562
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,18.0,cheveux,word,1.0,0.6048999999985081
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,19.0,cadenas,word,0.0,0.9311000000014921
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,20.0,sentuelle,nonword,0.0,0.7969999999999681
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,21.0,retruire,nonword,1.0,1.009500000000002
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,22.0,indicible,word,1.0,3.178799999997068
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,23.0,escroc,word,0.0,0.817499999999995
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,24.0,fosse,word,1.0,0.9907999999970231
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,25.0,amadouer,word,0.0,1.2842000000030112
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,26.0,honteur,nonword,0.0,1.104700000002992
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,27.0,occire,word,0.0,1.0606000000015
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,28.0,semonce,word,0.0,2.359299999997063
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,29.0,amorce,word,0.0,1.329100000001517
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,30.0,église,word,1.0,0.654700000002947
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,31.0,raplaner,nonword,1.0,0.7942999999970081
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,32.0,fenêtre,word,1.0,0.785799999996982
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,33.0,soumon,nonword,1.0,0.8033000000044691
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,34.0,oeuiller,nonword,0.0,0.9312000000029451
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,35.0,prioche,nonword,0.0,0.9533999999985091
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,36.0,poisson,word,1.0,0.6398999999985331
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,37.0,cerveler,nonword,1.0,0.7685000000000171
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,38.0,salière,word,1.0,0.7796999999955571
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,39.0,peigne,word,1.0,0.951499999999953
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,40.0,osseaux,nonword,0.0,0.668000000000006
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,41.0,vicelard,word,0.0,0.7756000000015321
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,42.0,orgueil,word,1.0,0.879800000004422
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,43.0,abêtir,word,1.0,1.078499999999962
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,44.0,fourmi,word,0.0,0.90190000000598
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,45.0,lanière,word,0.0,1.135600000001488
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,46.0,réporce,nonword,1.0,0.9708000000044871
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,47.0,parir,nonword,0.0,0.5316000000015031
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,48.0,écouce,nonword,0.0,0.926800000004504
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,49.0,clouer,word,0.0,0.791299999997022
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,50.0,agire,nonword,1.0,0.8418000000044681
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,51.0,balai,word,1.0,0.577599999993992
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,52.0,gloque,nonword,1.0,1.408199999995531
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,53.0,tanin,word,0.0,1.143799999997043
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,54.0,capeline,word,0.0,0.9779999999999511
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,55.0,panier,word,1.0,0.8461999999955191
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,56.0,canoter,word,1.0,1.012399999998535
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,57.0,chameau,word,1.0,1.318199999995556
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,58.0,inciter,word,1.0,1.103600000001506
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,59.0,éventail,word,0.0,1.296899999998515
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,60.0,détume,nonword,1.0,0.7440000000000281
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,61.0,robinet,word,1.0,0.8353999999985141
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,62.0,écureuil,word,0.0,0.7693999999984841
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,63.0,boutard,nonword,0.0,0.6350000000000471
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,64.0,pourcine,nonword,0.0,0.8701999999955201
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,65.0,parchance,nonword,0.0,1.177199999995537
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,66.0,crayon,word,1.0,0.6699999999999591
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,67.0,esquif,word,0.0,0.7747999999970141
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,68.0,endifier,nonword,0.0,0.6848000000044291
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,69.0,œillet,word,1.0,0.851600000001496
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,70.0,bouton,word,1.0,1.033999999999991
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,71.0,citrouille,word,0.0,0.850299999996991
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,72.0,jamain,nonword,1.0,1.083399999998505
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,73.0,fascine,word,1.0,0.687000000000011
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,74.0,joueux,nonword,0.0,0.906199999995521
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,75.0,marteau,word,0.0,0.985600000001511
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,76.0,pouce,word,1.0,0.7038999999984981
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,77.0,plaiser,nonword,0.0,0.791800000004457
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,78.0,sacher,nonword,1.0,0.7942999999970081
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,79.0,remporter,word,1.0,0.584099999994066
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,80.0,infâme,word,0.0,0.9668999999984741
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,81.0,huif,nonword,0.0,1.825999999999965
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,82.0,rejoute,nonword,0.0,0.6282000000029481
learner,R_8rw5LuJS9Kb4FQ8,2025-04-23_12h43.15.848,,,,,,,,,,83.0,cessure,nonword,0.0,0.6462999999969831
